Threshold,Precision,Recall_Attack,Recall_Benign,FPR,Score
0.11325301204819277,0.3658173535208674,0.8460586176413515,0.6405975379955269,0.3594024620044732,0.5933280778184392
0.1140562248995984,0.35922766906139114,0.8492856064798511,0.6287911875033021,0.37120881249669796,0.5890383969915766
0.11485943775100402,0.34673409532404137,0.8505163900847355,0.6073490305196978,0.3926509694803022,0.5789327103022166
0.11566265060240964,0.3451155148773939,0.8552131321915495,0.6023462127749503,0.39765378722504974,0.5787796724832499
0.11646586345381527,0.3385772967259797,0.8564511028539805,0.590027825229382,0.409972174770618,0.5732394640416812
0.11726907630522089,0.3365288741025102,0.8574860391407154,0.585754979483296,0.4142450205167039,0.5716205093120058
0.11807228915662651,0.33356683307306145,0.8581580290213384,0.5798817427751264,0.4201182572248736,0.5690198858982324
0.11887550200803214,0.3292116443680081,0.8591642170778861,0.5710397478118451,0.4289602521881549,0.5651019824448655
0.11967871485943776,0.32394597812786735,0.867168802420601,0.5565516968106652,0.4434483031893348,0.5618602496156331
0.12048192771084337,0.30485694319354356,0.8684804404228864,0.5147464910272441,0.48525350897275593,0.5416134657250652
0.121285140562249,0.29803001338292867,0.8778829084584481,0.4933294295827977,0.5066705704172023,0.5356061690206229
0.12208835341365462,0.2984958490520337,0.8857060205981069,0.4899507775214413,0.5100492224785588,0.5378283990597741
0.12289156626506025,0.3033103177147067,0.9232278512854052,0.48037308701548,0.51962691298452,0.5518004691504426
0.12369477911646587,0.30036353222403406,0.9233913568445943,0.4729624183294296,0.5270375816705705,0.5481768875870119
0.1244979919678715,0.30227481010710255,0.9458419278563164,0.4650273849567652,0.5349726150432348,0.5554346564065408
0.12530120481927712,0.30130262949766773,0.9514693939154371,0.4593557931070919,0.540644206892908,0.5554125935112645
0.12610441767068273,0.299458012096509,0.9573034878790274,0.4512450909603226,0.5487549090396774,0.554274289419675
0.12690763052208837,0.2944853607119045,0.9610479448608945,0.4358196995579663,0.5641803004420337,0.5484338222094304
0.12771084337349398,0.2909434064986798,0.979394706013411,0.4151282073860134,0.5848717926139866,0.5472614566997123
0.12851405622489961,0.28179300867978463,0.9999982032356133,0.3754759346987655,0.6245240653012345,0.5377370689671894
0.12931726907630522,0.2787928485806012,0.9999982032356133,0.3661183805012063,0.6338816194987936,0.5330582918684098
0.13012048192771086,0.273500405173045,0.9999982032356133,0.3491106493140553,0.6508893506859448,0.5245544262748343
0.13092369477911647,0.26102762023085413,0.9999982032356133,0.3063003011464699,0.6936996988535301,0.5031492521910416
0.13172690763052208,0.2342870589503125,0.9999982032356133,0.19915687793881973,0.8008431220611802,0.44957754058721644
0.13253012048192772,0.20147253823701575,1.0,0.028809238680591022,0.971190761319409,0.3644046193402955
0.13333333333333333,0.19681060980042972,1.0,0.0,1.0,0.35
0.13413654618473897,0.19681060980042972,1.0,0.0,1.0,0.35
0.13493975903614458,0.19681060980042972,1.0,0.0,1.0,0.35
0.13574297188755022,0.19681060980042972,1.0,0.0,1.0,0.35
0.13654618473895583,0.19681060980042972,1.0,0.0,1.0,0.35
0.13734939759036144,0.19681060980042972,1.0,0.0,1.0,0.35
0.13815261044176708,0.19681060980042972,1.0,0.0,1.0,0.35
0.1389558232931727,0.19681060980042972,1.0,0.0,1.0,0.35
0.13975903614457832,0.19681060980042972,1.0,0.0,1.0,0.35
0.14056224899598393,0.19681060980042972,1.0,0.0,1.0,0.35
0.14136546184738957,0.19681060980042972,1.0,0.0,1.0,0.35
0.14216867469879518,0.19681060980042972,1.0,0.0,1.0,0.35
0.14297188755020082,0.19681060980042972,1.0,0.0,1.0,0.35
0.14377510040160643,0.19681060980042972,1.0,0.0,1.0,0.35
0.14457831325301204,0.19681060980042972,1.0,0.0,1.0,0.35
0.14538152610441768,0.19681060980042972,1.0,0.0,1.0,0.35
0.1461847389558233,0.19681060980042972,1.0,0.0,1.0,0.35
0.14698795180722893,0.19681060980042972,1.0,0.0,1.0,0.35
0.14779116465863454,0.19681060980042972,1.0,0.0,1.0,0.35
0.14859437751004018,0.19681060980042972,1.0,0.0,1.0,0.35
0.1493975903614458,0.19681060980042972,1.0,0.0,1.0,0.35
0.15020080321285142,0.19681060980042972,1.0,0.0,1.0,0.35
0.15100401606425704,0.19681060980042972,1.0,0.0,1.0,0.35
0.15180722891566265,0.19681060980042972,1.0,0.0,1.0,0.35
0.15261044176706828,0.19681060980042972,1.0,0.0,1.0,0.35
0.1534136546184739,0.19681060980042972,1.0,0.0,1.0,0.35
0.15421686746987953,0.19681060980042972,1.0,0.0,1.0,0.35
0.15502008032128514,0.19681060980042972,1.0,0.0,1.0,0.35
0.15582329317269078,0.19681060980042972,1.0,0.0,1.0,0.35
0.1566265060240964,0.19681060980042972,1.0,0.0,1.0,0.35
0.15742971887550203,0.19681060980042972,1.0,0.0,1.0,0.35
0.15823293172690764,0.19681060980042972,1.0,0.0,1.0,0.35
0.15903614457831325,0.19681060980042972,1.0,0.0,1.0,0.35
0.1598393574297189,0.19681060980042972,1.0,0.0,1.0,0.35
0.1606425702811245,0.19681060980042972,1.0,0.0,1.0,0.35
0.16144578313253014,0.19681060980042972,1.0,0.0,1.0,0.35
0.16224899598393575,0.19681060980042972,1.0,0.0,1.0,0.35
0.16305220883534138,0.19681060980042972,1.0,0.0,1.0,0.35
0.163855421686747,0.19681060980042972,1.0,0.0,1.0,0.35
0.1646586345381526,0.19681060980042972,1.0,0.0,1.0,0.35
0.16546184738955824,0.19681060980042972,1.0,0.0,1.0,0.35
0.16626506024096385,0.19681060980042972,1.0,0.0,1.0,0.35
0.1670682730923695,0.19681060980042972,1.0,0.0,1.0,0.35
0.1678714859437751,0.19681060980042972,1.0,0.0,1.0,0.35
0.16867469879518074,0.19681060980042972,1.0,0.0,1.0,0.35
0.16947791164658635,0.19681060980042972,1.0,0.0,1.0,0.35
0.170281124497992,0.19681060980042972,1.0,0.0,1.0,0.35
0.1710843373493976,0.19681060980042972,1.0,0.0,1.0,0.35
0.1718875502008032,0.19681060980042972,1.0,0.0,1.0,0.35
0.17269076305220885,0.19681060980042972,1.0,0.0,1.0,0.35
0.17349397590361446,0.19681060980042972,1.0,0.0,1.0,0.35
0.1742971887550201,0.19681060980042972,1.0,0.0,1.0,0.35
0.1751004016064257,0.19681060980042972,1.0,0.0,1.0,0.35
0.17590361445783134,0.19681060980042972,1.0,0.0,1.0,0.35
0.17670682730923695,0.19681060980042972,1.0,0.0,1.0,0.35
0.1775100401606426,0.19681060980042972,1.0,0.0,1.0,0.35
0.1783132530120482,0.19681060980042972,1.0,0.0,1.0,0.35
0.1791164658634538,0.19681060980042972,1.0,0.0,1.0,0.35
0.17991967871485945,0.19681060980042972,1.0,0.0,1.0,0.35
0.18072289156626506,0.19681060980042972,1.0,0.0,1.0,0.35
0.1815261044176707,0.19681060980042972,1.0,0.0,1.0,0.35
0.1823293172690763,0.19681060980042972,1.0,0.0,1.0,0.35
0.18313253012048195,0.19681060980042972,1.0,0.0,1.0,0.35
0.18393574297188756,0.19681060980042972,1.0,0.0,1.0,0.35
0.1847389558232932,0.19681060980042972,1.0,0.0,1.0,0.35
0.1855421686746988,0.19681060980042972,1.0,0.0,1.0,0.35
0.18634538152610441,0.19681060980042972,1.0,0.0,1.0,0.35
0.18714859437751005,0.19681060980042972,1.0,0.0,1.0,0.35
0.18795180722891566,0.19681060980042972,1.0,0.0,1.0,0.35
0.1887550200803213,0.19681060980042972,1.0,0.0,1.0,0.35
0.1895582329317269,0.19681060980042972,1.0,0.0,1.0,0.35
0.19036144578313255,0.19681060980042972,1.0,0.0,1.0,0.35
0.19116465863453816,0.19681060980042972,1.0,0.0,1.0,0.35
0.19196787148594377,0.19681060980042972,1.0,0.0,1.0,0.35
0.1927710843373494,0.19681060980042972,1.0,0.0,1.0,0.35
0.19357429718875502,0.19681060980042972,1.0,0.0,1.0,0.35
0.19437751004016066,0.19681060980042972,1.0,0.0,1.0,0.35
0.19518072289156627,0.19681060980042972,1.0,0.0,1.0,0.35
0.1959839357429719,0.19681060980042972,1.0,0.0,1.0,0.35
0.19678714859437751,0.19681060980042972,1.0,0.0,1.0,0.35
0.19759036144578315,0.19681060980042972,1.0,0.0,1.0,0.35
0.19839357429718876,0.19681060980042972,1.0,0.0,1.0,0.35
0.19919678714859437,0.19681060980042972,1.0,0.0,1.0,0.35
0.2,0.19681060980042972,1.0,0.0,1.0,0.35
